Title,Company,Location,URL,Description,Tags,Salary,Source,Scraped At
Senior Software Engineer (on-site),Cloover,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-software-engineer-on-site-at-cloover-4381735352?position=50&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=D655abyEcCrW%2FMxuxSe1Kg%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:52.268395+00:00
Back End Developer,Digital Waffle,"Berlin, Germany",https://de.linkedin.com/jobs/view/back-end-developer-at-digital-waffle-4424558696?position=49&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=Pd963J6Qh0gBA4EEyUaDyA%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:52.211270+00:00
Software Engineer Backend / AI (d/m/w/x),TempSearch GmbH,"Stuttgart, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/software-engineer-backend-ai-d-m-w-x-at-tempsearch-gmbh-4424547492?position=47&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=qjGAMoeXU7Z8UinhW6VP1w%3D%3D,,Posted 2026-06-04,,linkedin_germany,2026-06-05 22:05:52.130289+00:00
"Software Engineer, Applied AI",Matrix42,"Frankfurt, Hesse, Germany",https://de.linkedin.com/jobs/view/software-engineer-applied-ai-at-matrix42-4421139053?position=45&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=sh%2FPQn4vfwL7kQdkBKMPaA%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:52.032530+00:00
"Software Engineer III, AI/ML, Gemini Integration/Customisation",Google,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/software-engineer-iii-ai-ml-gemini-integration-customisation-at-google-4424558842?position=44&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=sSavb7ic7hkBXGnpnUHnNQ%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:51.972459+00:00
AI-Native Software Engineering Director,Jobgether,Germany,https://de.linkedin.com/jobs/view/ai-native-software-engineering-director-at-jobgether-4424516899?position=42&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=HUrVOyjpzPheR0zdj4xrhQ%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:51.877742+00:00
Full Stack Engineer,Digital Waffle,Germany,https://de.linkedin.com/jobs/view/full-stack-engineer-at-digital-waffle-4424547697?position=39&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=VbJ1tPqpU5AYuLLYnzx%2FPQ%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:51.527310+00:00
AI/TypeScript Engineer (m/f/d) - Berlin,Code Compass 🧭,Berlin Metropolitan Area,https://de.linkedin.com/jobs/view/ai-typescript-engineer-m-f-d-berlin-at-code-compass-%F0%9F%A7%AD-4421146724?position=36&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=6%2B8VBDF%2Fh3KmOl%2BqVcDwyA%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:51.243535+00:00
"Backend Engineer, Berlin",Air Apps,Berlin Metropolitan Area,https://de.linkedin.com/jobs/view/backend-engineer-berlin-at-air-apps-4424903528?position=35&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=if42IALVYXSldZXdYbp3IQ%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:51.160236+00:00
Software Engineer,Perk,"Berlin, Germany",https://de.linkedin.com/jobs/view/software-engineer-at-perk-4421111129?position=33&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=9bIGbx765kS7daPeYdDsqQ%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:51.067718+00:00
