Title,Company,Location,URL,Description,Tags,Salary,Source,Scraped At
Network & Security Administrator,Müller's Solutions,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/network-security-administrator-at-m%C3%BCller-s-solutions-4421609087?position=45&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=rbnsVDyBltSkRnKzwEDMFw%3D%3D,,Posted 2026-05-31,,linkedin_eg,2026-06-01T12:58:50.598484+00:00
"System engineer - AI & Tooling, LIGHT",Valeo,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/system-engineer-ai-tooling-light-at-valeo-4380382243?position=44&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=ZVxx6FMZnPcSrFaWOICHZA%3D%3D,,Posted 2026-05-29,,linkedin_eg,2026-06-01T12:58:50.528650+00:00
Customer Service Engineer - Egypt,United Imaging Healthcare,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/customer-service-engineer-egypt-at-united-imaging-healthcare-4422814065?position=43&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=xxdgJf0fWGXyGTiphnL7xw%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T12:58:50.465339+00:00
Senior Public Health Engineer,Egis in Africa,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/senior-public-health-engineer-at-egis-in-africa-4421691744?position=42&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=qmYbE5OPm9Ov9bG%2BgQiElQ%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T12:58:50.373897+00:00
Planning Engineer,CSI Global,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/planning-engineer-at-csi-global-4422055787?position=41&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=DTf8xw3TMWQSL8isY6S8ng%3D%3D,,Posted 2026-05-29,,linkedin_eg,2026-06-01T12:58:50.308083+00:00
Technical Sales Engineer,REDA Hazard Control,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/technical-sales-engineer-at-reda-hazard-control-4348774939?position=40&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=jVzWMdSr0iZKzsP7uP6ncg%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T12:58:50.233770+00:00
Junior Electrical Design Engineer,CSI Global,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/junior-electrical-design-engineer-at-csi-global-4422056820?position=39&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=cXKqBj8uKdYRpv49zrGCEg%3D%3D,,Posted 2026-05-29,,linkedin_eg,2026-06-01T12:58:50.162126+00:00
Technical Customer Success Engineer,SSC HR Solutions,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/technical-customer-success-engineer-at-ssc-hr-solutions-4421619094?position=38&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=Igsz3I3c2tJZcNtEwT%2FYEg%3D%3D,,Posted 2026-05-31,,linkedin_eg,2026-06-01T12:58:50.089476+00:00
Customer Service Engineer - Egypt (support Libya),United Imaging Healthcare,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/customer-service-engineer-egypt-support-libya-at-united-imaging-healthcare-4422807997?position=37&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=ZGyU5UgjPiuLCih8WH7g1w%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T12:58:50.021697+00:00
Sr. Commercial Engineer,CSI Global,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/sr-commercial-engineer-at-csi-global-4422062235?position=36&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=YsOe5z9YTN5x5dAlBOKFVw%3D%3D,,Posted 2026-05-29,,linkedin_eg,2026-06-01T12:58:49.947537+00:00
Contracts & Claims Engineer,CSI Global,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/contracts-claims-engineer-at-csi-global-4422045982?position=35&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=2TMb9Sxkw3p1rCEWAgsoLg%3D%3D,,Posted 2026-05-29,,linkedin_eg,2026-06-01T12:58:49.880928+00:00
Business Analyst EG,Core Code io,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/business-analyst-eg-at-core-code-io-4422074413?position=34&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=b4V7eDySiU2VaNFotwH2rw%3D%3D,,Posted 2026-05-30,,linkedin_eg,2026-06-01T12:58:49.805277+00:00
